item_id;url;scrape_status;scrape_error;fecha_publicacion;titulo;descripcion;precio;moneda;marca;modelo;anio;horas;seller_name;seller_url;seller_time_on_ml;ubicacion_address_line;ubicacion_ciudad;ubicacion_provincia;ubicacion_latitud;ubicacion_longitud;condicion;garantia;potencia;tipo_direccion
MLA2432893922;https://articulo.mercadolibre.com.ar/MLA-2432893922;ok;;;Pala Y Retro Terex 4x4 C Extensible - US$ 34.500;"Vendo - permuto menor valor camioneta o camion volcador 

Equipo en muy buen estado mecanico e hidrauilico

detalles propios del uso y los años

Precio rebajado p arreglar pernos 
de retro y balde 

precio publicado contado mas iva.";;;Terex;760 4 X 4 Extensible;2008;;Maqvialcamiones Danielromero;https://www.mercadolibre.com.ar/perfil/Maqvialcamiones Danielromero;;;;;;;;;;
MLA2389656198;https://articulo.mercadolibre.com.ar/MLA-2389656198;ok;;;Tractor Cortapasto Giro 0 Bronco Tr500 - Cortadora Pasto - US$ 7.900;Encontrá más productos en Mercado Libre;;;Bronco;TR500;2025;;Grupo Taurus;https://www.mercadolibre.com.ar/perfil/Grupo Taurus;;;;;;;;;;
MLA1487175871;https://articulo.mercadolibre.com.ar/MLA-1487175871;ok;;;Pauny 135 - US$ 17.910;tractor Pauny doble traccion, con motor diesel de 35 hp, levante hidraulico de 3 puntos, doble comando hidraulico, toma de fuerza de 540 y 1000 rpm, jaula antivuelco, techo.;;;Pauny;135A;2024;;Cignoli Hnos;https://www.mercadolibre.com.ar/perfil/Cignoli Hnos;;;;;;;;;;
MLA1594148017;https://articulo.mercadolibre.com.ar/MLA-1594148017;ok;;;Pala Cargadora Ctx 928 - US$ 36.900;Encontrá más productos en Mercado Libre;;;Taurus;CTX 928;2025;;Omar Vaccari;https://www.mercadolibre.com.ar/perfil/Omar Vaccari;;;;;;;;;;
MLA2785895994;https://articulo.mercadolibre.com.ar/MLA-2785895994;ok;;;Grupo Electrogeno Generador Yamaha Ef7200e - US$ 2.470;Encontrá más productos en Mercado Libre;;;Yamaha;EF7200E;2025;;Motosmrsa;https://www.mercadolibre.com.ar/perfil/Motosmrsa;;;;;;;;;;
MLA2529871542;https://articulo.mercadolibre.com.ar/MLA-2529871542;ok;;;Fertilizadora Invezta Air 5000 L - US$ 35.000;"Fertilizadora Invezta Air 5000 L

*Con Balanza y Monitor.

¡CONSULTANOS!

-Financiación
-Canje por cereal
-Toma de usados

**El precio publicado es de contado. Consulte precio con financiación.- **
-----------------------------------------------------------------------------------------------------------------------

Somos COSECHAR S.A., una empresa que nace a partir del año 1996, producto de una nueva organización societaria de la familia fundadora.

La misma estuvo relacionada al negocio agrícola desde 1962.

Mas de 50 años junto a clientes y proveedores.

Es un grupo societario vinculado a diversas actividades relacionadas con el negocio agropecuario, entre las cuales se destacan:

*El acopio de cereales.
*La explotación Agrícola-Ganadera.
*La ventas de insumos y el transporte de cereales.

Además de constituirnos como concesionario oficial Crucianelli en la región, comercializamos así mismo diferentes marcas destacadas, entre otras: Jacto, Volvo Vial, SDLG y Allochis.";;;Invezta;air;2010;;Cosechar Sa;https://www.mercadolibre.com.ar/perfil/Cosechar Sa;;;;;;;;;;
MLA1570825937;https://articulo.mercadolibre.com.ar/MLA-1570825937;ok;;;Tractor Fiat Someca Con Pala Invertida Martin - US$ 14.000;"CONSULTAS POR WHATSAPP : +54 9 3329 621441

¡CONSULTANOS!

-Financiación
-Canje por cereal
-Toma de usados

**El precio publicado es de contado. Consulte precio con financiación.- **
-----------------------------------------------------------------------------------------------------------------------

Somos COSECHAR S.A., una empresa que nace a partir del año 1996, producto de una nueva organización societaria de la familia fundadora.

La misma estuvo relacionada al negocio agrícola desde 1962.

Mas de 50 años junto a clientes y proveedores.

Es un grupo societario vinculado a diversas actividades relacionadas con el negocio agropecuario, entre las cuales se destacan:

*El acopio de cereales.
*La explotación Agrícola-Ganadera.
*La ventas de insumos y el transporte de cereales.

Además de constituirnos como concesionario oficial Crucianelli en la región, comercializamos así mismo diferentes marcas destacadas, entre otras: Jacto, Volvo Vial, SDLG y Allochis.";;;FIAT SOMECA;OM 800;1970;;Cosechar Sa;https://www.mercadolibre.com.ar/perfil/Cosechar Sa;;;;;;;;;;
MLA2149769006;https://articulo.mercadolibre.com.ar/MLA-2149769006;ok;;;Pulverizador Praba Ar 3.4 S2   Consultar Precio!!!!!!! - US$ 251.529;"DIMENSIONES GENERALES

-Tanque: 4000 lt aprox
-Largo: 7,8 mt
-Ancho: 3,75 mt
-Distancia entre ejes: 4,7 mt
-Despeje: 1,55 mt
-Trocha: 2,625 a 2,8 mt (desplazando la llanta)
-Ancho de labor: 32 o 36 mt
-Opcional fibra de carbono: 36 o 40 mt
-Peso aprox: 8100 kg (Vacio)

¡CONSULTANOS!

-Financiación
-Canje por cereal
-Toma de usados

**El precio mostrado es de contado. Consulte precio con financiación.- **
-----------------------------------------------------------------------------------------------------------------------

Somos COSECHAR S.A., una empresa que nace a partir del año 1996, producto de una nueva organización societaria de la familia fundadora.

La misma estuvo relacionada al negocio agrícola desde 1962 y con la marca Massey Ferguson a partir de 1983.

Mas de 50 años junto a clientes y proveedores.

Es un grupo societario vinculado a diversas actividades relacionadas con el negocio agropecuario, entre las cuales se destacan:

*El acopio de cereales.
*La explotación Agrícola-Ganadera.
*La ventas de insumos y el transporte de cereales.

Además de constituirnos como concesionario oficial Massey Ferguson y Crucianelli en la región, comercializamos así mismo diferentes marcas destacadas, entre otras: Jacto y Allochis.";;;Praba;3.4 S2;2023;;Cosechar Sa;https://www.mercadolibre.com.ar/perfil/Cosechar Sa;;;;;;;;;;
MLA1576105401;https://articulo.mercadolibre.com.ar/MLA-1576105401;ok;;;Tractor Dongfeng Df250 Usado - US$ 8.000;"Tractor Dongfeng 30HP usado
Levante de tres puntos
direccion hiraulica 
Comando hidraulico
Rodado parquero
Listo para trabajar
Se toma Tractores y maquinarias usada

El precio publicado es en efectivo +iva 10.5 %";;;Dongfeng;DF250;2022;;Joseagustin20211123124105;https://www.mercadolibre.com.ar/perfil/Joseagustin20211123124105;;;;;;;;;;
MLA2533494802;https://articulo.mercadolibre.com.ar/MLA-2533494802;ok;;;Chimangos Nuevos Tango 8x200 - $ 5.500.000;"Chimangos Nuevos Tango 8x200

*Motor a explosión (abajo).

*13 hp.

*Llantas 16 s/c

¡CONSULTANOS!

-Financiación
-Canje por cereal
-Toma de usados

**El precio publicado es de contado. Consulte precio con financiación.- **
-----------------------------------------------------------------------------------------------------------------------

Somos COSECHAR S.A., una empresa que nace a partir del año 1996, producto de una nueva organización societaria de la familia fundadora.

La misma estuvo relacionada al negocio agrícola desde 1962.

Mas de 50 años junto a clientes y proveedores.

Es un grupo societario vinculado a diversas actividades relacionadas con el negocio agropecuario, entre las cuales se destacan:

*El acopio de cereales.
*La explotación Agrícola-Ganadera.
*La ventas de insumos y el transporte de cereales.

Además de constituirnos como concesionario oficial Crucianelli en la región, comercializamos así mismo diferentes marcas destacadas, entre otras: Jacto, Volvo Vial, SDLG y Allochis.";;;Tango;NOSE;2025;;Cosechar Sa;https://www.mercadolibre.com.ar/perfil/Cosechar Sa;;;;;;;;;;
MLA2662357006;https://articulo.mercadolibre.com.ar/MLA-2662357006;ok;;;Tractor Hanomag 800/4 - $ 46.000.000;Encontrá más productos en Mercado Libre;;;Hanomag;800/4;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA2078068706;https://articulo.mercadolibre.com.ar/MLA-2078068706;ok;;;Pala Cargadora Case 821 E  Unico Dueño - US$ 105.000;"Excelente estado mecanico hidraulico 
precio dolar oficial mas iva a convenir 
pala de 3,25 m3
podria tomar camioneta toyota en parte de pago 
o camion volcador";;;Case;821 E 3,25 M3;2018;;Maqvialcamiones Danielromero;https://www.mercadolibre.com.ar/perfil/Maqvialcamiones Danielromero;;;;;;;;;;
MLA1606738453;https://articulo.mercadolibre.com.ar/MLA-1606738453;ok;;;Niveladora De Arrastre 3mts Codealpa - $ 12.500.000;"Niveladora de arrastre mts. 
Nueva, peso 1000 kg
Potencia requerida 80 HP
ENTREGA INMEDIATA.";;;Codealpa;Niveladora de arrastre;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA2662022716;https://articulo.mercadolibre.com.ar/MLA-2662022716;ok;;;Pala Hanomag 104 - $ 32.400.000;Encontrá más productos en Mercado Libre;;;Hanomag;104;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA1606784719;https://articulo.mercadolibre.com.ar/MLA-1606784719;ok;;;Tractor Hanomag 500/2 P Parquero - $ 22.400.000;"Dirección: Hidráulica
Salida Hidráulica: 2 salidas doble efecto
Fuerza de Levante: 683 Kg
Tipo de Levante: 3 puntos / Categoría 1
Velocidad Toma de Fuerza: --
Eje Toma de Fuerza: 6 estrías / 540/1000 rpm
Largo: 3000 mm
Ancho: 1600 mm
Alto: 1500 mm
Distancia entre Ejes: 1950 mm
Trocha Delantera: 1210 mm
Trocha Trasera: 1190 mm
Despeje del Suelo (desde base transmisión): 295 mm
Peso: 1580 Kg";;;Hanomag;500/2;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA1606760629;https://articulo.mercadolibre.com.ar/MLA-1606760629;ok;;;Tractor Hanomag Frutero Fr500/4 - $ 23.400.000;Encontrá más productos en Mercado Libre;;;Hanomag;FR500/4;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA1606783851;https://articulo.mercadolibre.com.ar/MLA-1606783851;ok;;;Tractor Hanomag 500/4 - $ 24.700.000;Encontrá más productos en Mercado Libre;;;Hanomag;500/4;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA1606760345;https://articulo.mercadolibre.com.ar/MLA-1606760345;ok;;;Tractor Hanomag Tr85 - $ 57.700.000;Encontrá más productos en Mercado Libre;;;Hanomag;TR85;2026;;Equiposagroindustrialessocie;https://www.mercadolibre.com.ar/perfil/Equiposagroindustrialessocie;;;;;;;;;;
MLA2627812912;https://articulo.mercadolibre.com.ar/MLA-2627812912;ok;;;Tractor Chimangos Cintas Fumigadoras Tolvas En Córdoba Emvio - US$ 19.999;"Importantes equipos en gral Deheza Pcia de Córdoba 
Listado en las fotografías 
Envíos a todo el país 
Tractores fumigadoras comederos silos chimangos cintas pulverizadores y otras 
Actualmente en gral Deheza y se hacen envíos a todo el país 
Se ofrece por unidad o por lote a barrer todos los lotes";;;Valmet new hollas;1180 75;2010;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2627772724;https://articulo.mercadolibre.com.ar/MLA-2627772724;ok;;;Tractor Valmet 1180 4x4 Cabinado Envíos Al País - $ 29.500.000;"Varios equipos más en venta se ofrecen de campo 
TRACTOR VALMET MODELO: 1180 4X4 - AÑO 1994 CON MOTOR CUMMINS(Nº 30704114 MOD 6B001). 6 CILINDROS. POTENCIA 117HP. 2300RPM.  TOMA DE FUERZA -  4 ENGANCHES HIDRAULICOS - HORA 31.646 CON VIGIA. RODADOS DELANTEROS 14.9-24. TRASEROS 18.4-34 GOOD YEAR
Envíos a todo el país a domicilio";;;Valmet;1180 4x4;2000;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2627772560;https://articulo.mercadolibre.com.ar/MLA-2627772560;ok;;;Tractor Valmet 1180 Tracción 4x4 Cabinado En Córdoba Envíos - US$ 25.000;"En gral Deheza Córdoba actualmente 
Envíos a todo el país 
TRACTOR VALMET MODELO: 1180 4X4 - AÑO 1994 CON MOTOR CUMMINS(Nº 30704114 MOD 6B001). 6 CILINDROS. POTENCIA 117HP. 2300RPM.  TOMA DE FUERZA -  4 ENGANCHES HIDRAULICOS - HORA 31.646 CON VIGIA. RODADOS DELANTEROS 14.9-24. TRASEROS 18.4-34 GOOD YEAR";;;Valmet;1180 4x4;2000;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1575455205;https://articulo.mercadolibre.com.ar/MLA-1575455205;ok;;;Tractor Ruslan D80 Cabinado Levante 3 Puntos Envíos Al País - $ 9.500.000;"Tractor ruslan D80 diesel cabinado y levante 3 puntos 
Envíos al país";;;Ruslan;D80;2000;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1564163867;https://articulo.mercadolibre.com.ar/MLA-1564163867;ok;;;Oport. Precio Unico 0-km. Tractor 4x4 A/a 3puntos Y Toma/f. - US$ 20.000;"ATENCION, GRAN OPORTUNIDAD A UN PRECIO UNICO. CON EL MISMO VALOR DE LA PUBLICACION LE DAMOS DE REGALO EL ROTOCULTIVADOR.

EL TRACTOR ES 0-KM, VIENE SUPER COMPLETO, CON AIRE ACONDICIONADO, DIRECCION HIDRAULICA, TIENE HASTA BOCINA- ES 4X4. VIENE CON TOMA DE FUERZA Y 3 PUNTOS. EL PRECIO NO INCLUYE IVA Y SE LO DESEA SE PUEDE FACTURAR POR EL TOTAL.

                                FICHA TECNICA

Modelo 704
Tracción 4x4
Motor marca: Weifang.
Potencia: 70hp.
Cilindrada: 2.540 cc.
Velocidad de la toma de fuerza, 2 velocidades, 540 y 760 rpm.
6 posiciones de altura de hidráulico.
3 Puntos.
Poder máximo de arrastre mayor a 12 KN
Peso 1600 kg.
Dirección hidráulica.
Aire acondicionado.
Luces Led.
Bocina.
Baliza.
4 marchas hacia adelante y 4 hacia atrás.
Velocidad máxima: 30 km/h.
Medida de las gomas: 7.5-16/11.2-28.
Distancia entre ejes 1.85 metros
Dimensiones: 3.35 m de largo, 1.5 de ancho y2.25 de alto";;;J-D;704 4X4;2025;;Argentinaventas;https://www.mercadolibre.com.ar/perfil/Argentinaventas;;;;;;;;;;
MLA1564051933;https://articulo.mercadolibre.com.ar/MLA-1564051933;ok;;;Tractor Chery Wd1804 4x4  Motor Perkins 180hp  Con Aire - US$ 72.000;"Tractor Chery World 1800 – Potencia, confort y rendimiento para el campo.

En TZADIK, concesionario líder en venta de tractores y maquinaria agrícola en Argentina, te presentamos el Chery World 1800, un equipo de alta potencia diseñado para los trabajos más exigentes del campo argentino.

Este tractor combina tecnología, robustez y comodidad, con el respaldo de Motor Perkins de 180 HP, garantizando confiabilidad y fuerza en cada tarea.

- Características técnicas principales:

•   Motor Perkins 180 HP – Diésel
•   Tracción 4x4
•   Sistema de 3 puntos
•   Cabina climatizada con aire acondicionado
•   Toma de fuerza (TDF)
•   Comando hidráulico de alta respuesta
•   Cubiertas Radiales

 Beneficios exclusivos TZADIK:

•  Capacitación + Service + Repuestos garantizados
•   Envíos a todo el país
•   Financiación en PESOS
•  Entrega inmediata

Con TZADIK, asegurás asesoramiento técnico, respaldo postventa y el mejor precio del mercado en maquinaria agrícola.

Consultanos hoy mismo por disponibilidad, financiación y condiciones de entrega.
TZADIK – Confianza que impulsa al campo.";;;Chery World;Wd1804;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA1517804737;https://articulo.mercadolibre.com.ar/MLA-1517804737;ok;;;Pala Cargadora Mountain  Raise Mr920f   De  1.5 Toneladas - US$ 17.500;"MOUNTAIN  RAISE MR920F CARGADOR FRONTAL  DE  1.6 TONELADAS.   
MOTOR YUNNEI YN27 REFRIGERADO POR AGUA 4 CILINDROS DE 60 HP 
TRASMISIÓN AUTOMÁTICA 
TRACCIÓN EN LAS CUATRO RUEDAS 4WD 
PALA CARGADORA DE 0.70 M3
AMPLIA CABINA CON VIDRIOS TEMPLADOS Y CALEFACCIÓN 
ASIENTO HIDRÁULICO REGULABLE 
COLUMNA DE DIRECCIÓN REGULABLE EN POSICIONES Y ALTURA 
FRENO DE AIRE 
LUCES DE LEED Y CÁMARA PARA VISIÓN TRASERA CON PANTALLA EN CABINA 
RODADO 23.5/70/16 
ALTURA DE ELEVACIÓN DEL CUCHARON 4100 ,
ALTURA DE DESCARGA 3350 MM.
CAPACIDAD DE CARGA NOMINAL DE 1.5 TONELADAS.
CONTROL PILOTO HIDRÁULICO.
CÁMARA CON VISIÓN TRASERA.
CABINA DE MODERNO DISEÑO.
CALEFACCIÓN.
LUCES DE LEED.
COLUMNA DE DIRECCIÓN REGULABLE.
BUTACA HIDRÁULICA CON REPOSA BRAZOS.
CAJA DE HERRAMIENTAS.
DIMENSIONES 5540x1880x2740
PESO OPERATIVO 4100 KG.
ANCHO DE CUCHARON 1800 MM
FRENO DE AIRE.
FRENO DE MANO DE ZAPATA TIPO TAMBOR , RESORTE DE AIRE LIBERADO.
ENTREGA INMEDIATA.
COLOR AMARILLO VIAL.
LISTA PARA PATENTAR.
NORMAS DE FABRICACIÓN ISO 9001 CE.

OBS:TODAS LAS MAQUINAS VIENEN EQUIPADAS CON JOYSTICK .
BALIZA Y SIRENA PARA RETROCESO.
CALEFACCIÓN.
LUCES DE LEED.
CÁMARA TRASERA CON PANTALLA EN CABINA.
OPCIONAL BALDE DE 1 M3.
Precio mas iva de 10.5 %.";;;MOUNTAIN RAISE;MR920F;2025;;Nuna2023;https://www.mercadolibre.com.ar/perfil/Nuna2023;;;;;;;;;;
MLA2243982142;https://articulo.mercadolibre.com.ar/MLA-2243982142;ok;;;Minitractor Cortacesped Husqvarna Nuevo Ts 219 Tfm 0km 26hp - $ 15.608.503;"PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!

TRACTOR CORTACÉSPED HUSQVARNA TS 219 TFM!!

Modelo: TS 219 TFM
0km

Especificaciones técnicas:

Motor
Husqvarna HV 764E
Potencia máxima de motor (HP)
26,3 HP
Cilindrada
764 c.c.
Altura de corte mínimo
2,5 cm
Altura de corte máxima
10 cm
Capacidad de combustible
13 L
Capacidad de aceite
1,7 Lts.
Cantidad de cilindros
Bicilíndrico
Velocidades
Automáticas
Método de conducción
Dos Pedales
Velocidad de desplazamiento
8,4 Km/h
Posiciones de altura
10
Luces delanteras
LED + DRL
Área recomendada
40.000 m2
Peso Bruto
263 Kg

PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!";;;Husqvarna;TS 219 TFM;2025;;Patronelli Motorstore;https://www.mercadolibre.com.ar/perfil/Patronelli Motorstore;;;;;;;;;;
MLA1502115113;https://articulo.mercadolibre.com.ar/MLA-1502115113;ok;;;Nueva Pala Cargadora Michigan  Modelo R45 Iv  Motor 60 Hp - US$ 24.500;"Línea:  Compact
Capacidad de carga:  1.200 Kg
Capacidad de balde:  1 m3
Cabina:  Si
Calefacción/Aire acondicionado:  Calefacción
Vel. elevación de carga:  4,5 s
Velocidad de trabajo (baja):  8.3 / 45.5 Km/h
Velocidad de traslado (alta):  8.3 / 45.5 Km/h
Motor Marca:  Xinchai
Motor Potencia:  44.7 Kw / 60 Hp
Motor Cilindrada:  2,5 L
Rodado Frontal:  16/70-20 18PR
Rodado Trasero:  16/70-20 18PR
Sistema eléctrico - Voltaje:  24 v

**TRASLADO DE MAQUINARIA Y ENTREGA EN TODOS LOS PUNTOS DEL PAÍS**
**CONTAMOS CON SERVICIO DE POST VENTA Y REPUESTOS ORIGINALES**";;;Michigan;R45IV;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA1498535571;https://articulo.mercadolibre.com.ar/MLA-1498535571;ok;;;Pala Cargadora Frontal Hidráulica Komatsu Wa420 3m3 Envíos - US$ 55.000;"COD.GR7969
Pala cargadora frontal hidráulica articulada Komatsu, mod. WA 420-1L, año 1995, horas de trabajo 1.472, tracción 4x4, con motor diésel 6 cilindros turbo, cap. de balde 3 m3.
Envíos al país";;;Komatsu;WA-420-1L;1995;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2053383216;https://articulo.mercadolibre.com.ar/MLA-2053383216;ok;;;Pala Cargadora Articulada Cat 924f Balde 1.7m3  - US$ 45.000;"Impecable pala CAT 924F ARTICULADA

Caracteristicas

Peso 9.1 t
Ruedas estandar 17.5-25
Capacidad del balde 1.7 m³
Largo 6.54 m
Ancho 2.32 m
Alto 3.13 m
Motor Caterpillar
Tipo 3114 DIT (4 Cilindros Turbo)
Potencia 111 HP";;;CAT;924F;2001;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA2715943778;https://articulo.mercadolibre.com.ar/MLA-2715943778;ok;;;Tractor Agrícola Same, Mod. Lame 100 V 2 Wd,envíos Al País - US$ 15.000;"COD.GR7537
Tractor agrícola Same, mod. LAME 100 v 2 wd, tracción 4x2, con motor 5 cil diésel, con toma de fuerza, salida hidráulica, gancho de tiro y levante de 3 puntos mecánico
Envíos al país";;;Same;Lame 100 v 2wd;2002;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1596108263;https://articulo.mercadolibre.com.ar/MLA-1596108263;ok;;;Tractor Agrícola John Deere 1420 C/pala Frontal Y Retroexcav - $ 12.500.000;"Tractor agrícola John Deere, mod. 1420, año desconocido, con implemento balde frontal hidráulico, cap. 0,90 m3, brazo hidráulico trasero, con balde excavador, motor diésel de 3 cilindros (desarmado con faltantes), salida hidráulica, gancho de tiro, tracción 4x2, 2 patas estabilizadoras (sin funcionar, en el estado en que se encuentra y exhibe
Envíos al país";;;John Deere;1420;1985;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1590299153;https://articulo.mercadolibre.com.ar/MLA-1590299153;ok;;;Picadora  Kemper  Pick-ue2200 Envíos Al País - US$ 18.500;"COD.GR7943
Descripción:
PICADORA MARCA ""KEMPER"" - MOD. PICK-UE2200 - MAQUINA KM2200X107456PICADORA MARCA ""KEMPER"" - MOD. PICK-UE2200 - MAQUINA KM2200X107456 . 
Envíos al país";;;Kemper;Pick-UE2200;2005;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1568183293;https://articulo.mercadolibre.com.ar/MLA-1568183293;ok;;;Pala Frontal Michigan Heavy Duty 5tn 3m³ 220hp 2025  - US$ 97.900;"Línea:  
Heavy Duty
Capacidad de carga:  
5000 Kg
Capacidad de balde:  
3 m³ (Aprox.)
Altura máxima de carga:  
5283 mm
Altura máxima de descarga:  
3078 mm
Altura máxima a perno:  
4136 mm
Comando operativo:  
Joystick Hidráulico
Tracción:  
4WD
Caja de cambio:  
Powershift
Presión del sistema hidráulico:  
16 Mpa
Sistema de frenos:  
Caliper - Disco
Cabina:  
Sí
Calefacción/Aire acondicionado:  
Si / Si
Vel. elevación de carga:  
6 s
Ángulo máximo de subida:  
30º
Ángulo de articulación:  
35º
Velocidad de trabajo (baja):  
--
Velocidad de traslado (alta):  
36 Km/h
Peso Operativo:  
15.800 Kg
Largo:  
7760 mm
Ancho:  
3000 mm
Alto:  
3380 mm
Distancia entre ejes:  
2930 mm
Trocha:  
2240 mm
Mínima distancia al piso:  
556 mm
Radio de giro:  
6182 mm
Motor Marca:  
Weichai
Motor Potencia:  
162 Kw / 220 Hp
Motor Torque Máximo:  
860 Nm
Motor Cilindrada:  
9.72 L
Rodado Frontal:  
23.5-25 L-3 16PR TT
Rodado Trasero:  
23.5-25 L-3 16PR TT
Sistema eléctrico - Voltaje:  
24 V";;;Michigan;M95HDII;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA1546396023;https://articulo.mercadolibre.com.ar/MLA-1546396023;ok;;;Tractor Chery Wd904 F Con Cabina - US$ 31.000;"Cabina: Original / Aire Acondicionado: Frío - Calor.
Tracción: Doble
Motor: Diesel 4 Cilindros - Tecnología Perkins - Inección Electrónica
Transmisión: Mecánica 12x12 
Dirección: Hidráulica
Frenos: Disco Baño de Aceite
Levante 3 Puntos si

**TRASLADO DE MAQUINARIA Y ENTREGA EN TODOS LOS PUNTOS DEL PAÍS**
**CONTAMOS CON SERVICIO DE POST VENTA Y REPUESTOS ORIGINALES**";;;Chery Word 904 92 hp;904 con cabina;2025;;Tzadikargentina;https://www.mercadolibre.com.ar/perfil/Tzadikargentina;;;;;;;;;;
MLA2715956854;https://articulo.mercadolibre.com.ar/MLA-2715956854;ok;;;Embolsadora De Tiro Martínez Y Staneck Motor 15kw Envio Pais - US$ 9.500;Envíos al país;;;Martínez y Staneck;m&s;2018;;Demaquinas;https://www.mercadolibre.com.ar/perfil/Demaquinas;;;;;;;;;;
MLA1528333899;https://articulo.mercadolibre.com.ar/MLA-1528333899;ok;;;Tractor Radio Cero Husqvarna Z254 F Giro Cero 24hp Kawasaki  - $ 25.174.318;"PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!

TRACTOR CORTACÉSPED HUSQVARNA RADIO CERO Z254 F!!

Modelo: Z 254 F
0km

El rendimiento y el estilo llegan al césped con el nuevo Radio Cero de la serie Z200. El diseño de vanguardia, el rendimiento probado y las nuevas características innovadoras se combinan para hacer del mantenimiento del césped un evento en lugar de una tarea.

Especificaciones técnicas:

Motor
Kawasaki FR730V-ES13-R
Potencia (HP)
24 HP
Cilindrada
726 c.c.
Cilindros
Bicilíndrico
Capacidad de combustible
13,2 lts
Transmisión
Hidrostática
Modelo de transmisión
Hydro-Gear EZT
Velocidades
Automática
Velocidad de desplazamiento
10,5 Km/h
Cantidad de cuchillas
3
Accionamiento de cuchillas
Eléctrico
Posiciones de altura
6
Altura de corte mín.
1,5 ""
Altura de corte máx.
4 ""
Ancho de Plataforma
54 ""
Sistema de elevación de plataforma
Manual
Tipo de Uso
Rural
Origen USA

PATRONELLI MOTORSTORE - CONCESIONARIO OFICIAL HUSQVARNA!";;;Husqvarna;Z 254 F;2025;;Patronelli Motorstore;https://www.mercadolibre.com.ar/perfil/Patronelli Motorstore;;;;;;;;;;
