url;titulo;descripcion;condicion;marca;modelo;precio;iva;descuento;ubicacion;formas_de_pago;hp_motor;carac__Año;carac__Horas de motor reales;carac__Potencia motor (hp);carac__Tipo de tracción;carac__Tipo de tractor;carac__Tipo de transmisión;carac__Tres puntos;carac__error
https://rastroagro.com/tractores/case-mxm-150-2007-pub-25-10-17-09-44-20;Tractor Case MXM 150;Productos similares ‹ › U$S 41.200 + IVA Tractor Agco Allis 6.125 DT 2003 Córdoba ‹ › U$S 82.400 + IVA Tractor John Deere 7800 1998 Santa Fe : O KM ‹ › U$S 305.837 + IVA Tractor Massey Ferguson 7726 2026 Buenos Aires ‹ › Consultar -8% DE CONTADO Tractor Zanello 416 #1017 No especifica Buenos Aires : O KM ‹ › U$S 202.189 + IVA Tractor New Holland T7.190 2026 Córdoba : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny EVO 280 A 2026 Buenos Aires ‹ › Consultar Tractor Zanello 220 No especifica Córdoba ‹ › Consultar Tractor Massey Ferguson 296 1990 Buenos Aires : O KM Consultar Tractor Valtra BT 170 2026 Buenos Aires ‹ › U$S 46.350 + IVA Tractor Deutz Fahr 4.125 1997 Buenos Aires Productos similares;usado;Case MXM;150;"U$S
                                    
                                    65.920 + IVA";+ IVA;;Córdoba;Anticipo 30 % + saldo a convenír | Córdoba | Medios de pago | Financiamiento;150;2007;11000;150;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/new-holland-td95d-2011-pub-25-10-17-09-36-36;Tractor New Holland TD95D;Productos similares ‹ › U$S 18.025 + IVA Tractor John Deere 2420 No especifica Santa Fe ‹ › U$S 17.510 + IVA -10% DE CONTADO Tractor Zanello UP 100 1985 La Pampa : O KM Consultar Tractor Chery RK-754 2026 Entre Ríos ‹ › U$S 27.810 + IVA Tractor Deutz Fahr AX80S 1984 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 3308 2026 Córdoba ‹ › $ 16.995.000 Tractor Zanello UP 100 1985 Córdoba ‹ › U$S 51.500 Tractor Massey Ferguson 4283 2020 Buenos Aires ‹ › U$S 18.540 + IVA -5% DE CONTADO Tractor Massey Ferguson 1185 No especifica Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1175 1979 Buenos Aires : O KM : INMEDIATA ‹ › U$S 18.734 IVA incluido Tractor Bronco 604 2026 Buenos Aires Productos similares;usado;New Holland;TD95D;"U$S
                                    
                                    41.200 + IVA";+ IVA;;Santa Fe;Anticipo 30 % + saldo a convenír | Santa Fe | Medios de pago | Financiamiento;95;2011;8000;95;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/valtra-a850-2010-pub-25-10-17-09-23-14;Tractor Valtra A850;Productos similares : O KM ‹ › Consultar Tractor Zanello 4055 2024 Córdoba ‹ › U$S 25.235 + IVA Tractor Deutz AX100 1985 Córdoba ‹ › Consultar Tractor Deutz Fahr AX 100 1984 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 4307 2026 Buenos Aires ‹ › U$S 38.160 Tractor Agco Allis AX 5.80 1998 Buenos Aires ‹ › U$S 15.450 + IVA Tractor Fiat 800 No especifica Buenos Aires ‹ › Consultar Tractor Fiat 900 1980 Santa Fe : O KM U$S 29.582 IVA incluido Tractor Kioti DK5810N 2026 Buenos Aires : O KM : INMEDIATA ‹ › Consultar Tractor Bronco 804 2026 Buenos Aires ‹ › Consultar Tractor Deutz A85 No especifica Buenos Aires Productos similares;usado;Valtra;A850;"U$S
                                    
                                    28.840 + IVA";+ IVA;;Santa Fe;Anticipo 30 % + saldo a convenír | Santa Fe | Medios de pago | Financiamiento;90;2010;20000;90;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/deutz-fahr-ax-4120-1994-pub-25-10-17-09-14-33;Tractor Deutz Fahr AX 4.120;Productos similares ‹ › $ 63.860.000 + IVA -7% DE CONTADO Tractor Pauny EVO 250 A 2014 Buenos Aires ‹ › U$S 31.930 + IVA -10% DE CONTADO Tractor Deutz Fahr AX 4.170 1995 La Pampa : O KM ‹ › Consultar Tractor Valtra BH 154 2026 Córdoba ‹ › U$S 70.040 + IVA Tractor Pauny 280 A 2012 Buenos Aires ‹ › U$S 123.600 + IVA -5% DE CONTADO Tractor Case MXM190 2004 La Pampa ‹ › U$S 44.290 + IVA -10% DE CONTADO Tractor Valtra Valmet 1380 1996 Buenos Aires ‹ › U$S 41.200 + IVA Tractor Pauny EVO 250 A 2016 Buenos Aires ‹ › Consultar Tractor Zanello V 417 No especifica Buenos Aires ‹ › U$S 77.250 + IVA Tractor Agco Allis 6.190 2006 Santa Fe ‹ › Consultar Tractor Pauny 500 C 2008 Buenos Aires Productos similares;usado;Deutz Fahr AX;4120;"U$S
                                    
                                    30.900 + IVA";+ IVA;;Santa Fe;Anticipo 30 % + saldo a convenír | Santa Fe | Medios de pago | Financiamiento;120;1994;;120;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/valtra-valmet-885-s-2000-pub-25-10-17-09-03-58;Tractor Valtra Valmet 885 S;Productos similares ‹ › U$S 41.715 + IVA Tractor Kubota MX 5100 2022 Buenos Aires : INMEDIATA ‹ › Consultar Tractor Valtra A950 No especifica Buenos Aires U$S 20.600 + IVA Tractor Zanello V210 1996 Córdoba : O KM Consultar Tractor Valtra A 850 2026 Buenos Aires ‹ › U$S 20.497 + IVA Tractor John Deere 3530 1979 Santa Fe : O KM ‹ › U$S 33.040 IVA incluido Tractor Chery RK 704 2026 Buenos Aires ‹ › Consultar Tractor Fiat 650 1975 Buenos Aires : O KM ‹ › U$S 33.475 -8% DE CONTADO Tractor Chery RK 704 2026 Buenos Aires ‹ › U$S 25.153 + IVA Tractor Massey Ferguson 1195 1992 Buenos Aires U$S 34.980 + IVA -15% DE CONTADO Tractor Fiat 980 No especifica Córdoba Productos similares;usado;Valtra Valmet 885;S;"U$S
                                    
                                    28.840 + IVA";+ IVA;;Córdoba;Anticipo 30 % + saldo a convenír | Córdoba | Medios de pago | Financiamiento;90;2000;;90;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-1615-s-1997-pub-25-10-17-08-57-27;Tractor Massey Ferguson 1615 S;Productos similares ‹ › Consultar Tractor Pauny 500 C 2008 Buenos Aires : O KM ‹ › Consultar Tractor Chery RC1404C 2026 Santa Fe ‹ › U$S 32.960 + IVA Tractor Zanello 450 1982 Córdoba ‹ › U$S 56.650 + IVA Tractor New Holland TM 7040 2008 Buenos Aires : O KM ‹ › Consultar Tractor Chery RC 1404 2026 Santa Fe ‹ › U$S 72.100 + IVA -10% DE CONTADO Tractor New Holland TM 150 2005 La Pampa ‹ › U$S 61.800 Tractor Zanello 500 C 1999 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 140 2026 Buenos Aires : O KM Consultar Tractor Pauny P-Trac 180 2026 Buenos Aires ‹ › Consultar Tractor Massey Ferguson 650 2005 Buenos Aires Productos similares;usado;Massey Ferguson 1615;S;"U$S
                                    
                                    28.840 + IVA";+ IVA;;Santa Fe;Anticipo 30 % + saldo a convenír | Santa Fe | Medios de pago | Financiamiento;120;1997;;120;Simple;Agrícola;;NO;
https://rastroagro.com/tractores/valtra-a990-2019-pub-25-10-17-09-10-11;Tractor Valtra A990;Productos similares ‹ › U$S 11.330 + IVA Tractor Deutz 90 1990 Córdoba : O KM ‹ › Consultar Tractor Valtra A 750 2026 Córdoba ‹ › Consultar Tractor Deutz A85 1975 Buenos Aires ‹ › Consultar Tractor Fiat 900 1980 Santa Fe ‹ › U$S 15.450 + IVA Tractor Fiat 800 No especifica Buenos Aires ‹ › $ 8.480.000 Tractor Case 830 1978 Buenos Aires : O KM : 15 DIAS U$S 18.025 -8% DE CONTADO Tractor Chery RA504 2026 Buenos Aires ‹ › Consultar Tractor John Deere 730 No especifica Córdoba ‹ › Consultar Tractor Fiat 650 1975 Buenos Aires ‹ › U$S 33.990 + IVA Tractor Fiat 880 1990 Buenos Aires Productos similares;usado;Valtra;A990;"U$S
                                    
                                    40.170 + IVA";+ IVA;;Córdoba;Anticipo 30 % + saldo a convenír | Córdoba | Medios de pago | Financiamiento;100;2019;9000;100;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/valtra-bm110-2007-pub-25-10-17-08-35-55;Tractor Valtra BM110;Productos similares ‹ › U$S 120.510 + IVA Tractor Case Puma 170 2017 Buenos Aires ‹ › U$S 41.200 + IVA Tractor Pauny EVO 250 A 2016 Buenos Aires Consultar Tractor John Deere 6600 1997 Entre Ríos : O KM ‹ › Consultar Tractor Chery RC 1104 2026 Santa Fe : O KM U$S 98.014 IVA incluido Tractor Lovol TR1504 2026 Buenos Aires ‹ › U$S 53.560 + IVA Tractor Fiat 1880 1986 Buenos Aires ‹ › U$S 108.150 + IVA Tractor Agco Allis 6.190 2010 Buenos Aires ‹ › U$S 51.500 + IVA Tractor Deutz Fahr AX 4.170 1999 Buenos Aires ‹ › Consultar Tractor Pauny EVO 250 A 2022 Santa Fe : O KM ‹ › Consultar Tractor Chery WD1104 2026 Córdoba Productos similares;usado;Valtra;BM110;"U$S
                                    
                                    42.230 + IVA";+ IVA;;Santa Fe;Anticipo 30 % + saldo a convenír | Santa Fe | Medios de pago | Financiamiento;110;2007;20000;110;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/new-holland-tm7020-2012-pub-25-10-17-08-41-56;Tractor New Holland TM7020;Productos similares : O KM Consultar Tractor Valtra T 195 2026 Buenos Aires : O KM : INMEDIATA ‹ › Consultar -8% DE CONTADO Tractor Valtra BT 190 2026 Buenos Aires ‹ › U$S 42.230 + IVA Tractor Valtra BM110 2007 Santa Fe ‹ › U$S 83.945 + IVA -5% DE CONTADO Tractor Agco Allis 6.190 A 2009 Buenos Aires ‹ › Consultar Tractor New Holland TS 6040 2012 Córdoba ‹ › U$S 80.340 + IVA Tractor New Holland TM 150 2011 La Pampa ‹ › U$S 77.250 + IVA Tractor Agco Allis 6.190 A 2008 Buenos Aires ‹ › Consultar Tractor Massey Ferguson 296 1995 Buenos Aires ‹ › U$S 94.686 Tractor John Deere 4960 1994 Córdoba : O KM ‹ › Consultar Tractor Chery WD1104 2026 Córdoba Productos similares;usado;New Holland;TM7020;"U$S
                                    
                                    66.950 + IVA";+ IVA;;Córdoba;Anticipo 30 % + saldo a convenír | Córdoba | Medios de pago | Financiamiento;150;2012;11000;150;Doble;Agrícola;Semi power shift;NO;
https://rastroagro.com/tractores/agco-allis-6175-2004-pub-25-10-16-11-43-30;Tractor Agco Allis 6.175;Productos similares : O KM ‹ › Consultar Tractor Massey Ferguson 7370 2026 Buenos Aires ‹ › U$S 64.890 + IVA Tractor Pauny 250 EVO 2016 Córdoba ‹ › U$S 139.050 Tractor New Holland T7.180 2020 Santa Fe ‹ › Consultar Tractor Pauny 500 C 2008 Buenos Aires ‹ › U$S 108.150 + IVA Tractor Case Puma 155 2018 Santa Fe : O KM ‹ › Consultar Tractor Massey Ferguson 6711 2026 Córdoba : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 190 2026 Buenos Aires ‹ › U$S 77.250 + IVA Tractor Valtra BH160 2006 Buenos Aires ‹ › Consultar Tractor Agco Allis 6.190 A 2010 Córdoba ‹ › Consultar Tractor New Holland T7.195 2019 Buenos Aires Productos similares;usado;Agco Allis;6175;Consultar;;;Buenos Aires;Anticipo 40 % + 5 cheques | Buenos Aires | Medios de pago | Financiamiento;175;2004;3800;175;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/new-holland-t7195-2019-pub-25-10-15-09-46-04;Tractor New Holland T7.195;Productos similares ‹ › Consultar Tractor New Holland TM 150 2005 Santa Fe ‹ › U$S 30.900 + IVA -5% DE CONTADO Tractor Zanello 4200 1985 Buenos Aires ‹ › Consultar -5% DE CONTADO Tractor Massey Ferguson 630 2009 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 6713 2026 Buenos Aires ‹ › U$S 84.460 + IVA -10% DE CONTADO Tractor Pauny EVO 280 A 2013 La Pampa : O KM ‹ › Consultar -10% DE CONTADO Tractor Chery WD1404 2026 Buenos Aires : O KM Consultar Tractor Valtra BH174 2026 Buenos Aires ‹ › Consultar Tractor Zanello 450 1992 Buenos Aires : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny P-Trac 180 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 190 2026 Buenos Aires Productos similares;usado;New Holland;T7.195;Consultar;;;Buenos Aires;Anticipo 40 % + saldo a convenír | 5 cheques (cuotas mensuales) | Buenos Aires | Medios de pago | Financiamiento;195;2019;;195;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/zanello-v-417-1-pub-25-10-15-09-20-50;Tractor Zanello V 417;Productos similares ‹ › Consultar -8% DE CONTADO Tractor Agco Allis 6.190 A #0349 2007 Buenos Aires ‹ › U$S 28.840 + IVA Tractor Massey Ferguson 1195 L 1990 Córdoba : O KM Consultar Tractor Pauny Brioso 2215 ie 2026 Buenos Aires ‹ › U$S 63.860 Tractor Valmet 1880 1998 Buenos Aires ‹ › Consultar Tractor Pauny EVO 250 A 2022 Santa Fe ‹ › U$S 23.199 Tractor Massey Ferguson 1095 1985 Buenos Aires U$S 37.100 + IVA -15% DE CONTADO Tractor Massey Ferguson 1195 L No especifica Córdoba ‹ › U$S 30.900 + IVA Tractor Hanomag TR115 2019 Buenos Aires : O KM Consultar Tractor Massey Ferguson 6712R 2026 Buenos Aires ‹ › U$S 80.340 + IVA Tractor New Holland TM 150 2011 La Pampa Productos similares;usado;Zanello V;417;Consultar;;;Buenos Aires;Anticipo 40 % + saldo a convenír | 5 cheques (cuotas mensuales) | Buenos Aires | Medios de pago | Financiamiento;180;No especifica;;180;Articulado;Agrícola;;NO;
https://rastroagro.com/tractores/agco-allis-6190-a-1-pub-25-10-15-09-39-07;Tractor Agco Allis 6.190 A;Productos similares : O KM ‹ › U$S 62.521 -8% DE CONTADO Tractor Chery RC 1204 2026 Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case 130A 2026 La Pampa : O KM ‹ › Consultar Tractor Pauny EVO 230 A 2026 Buenos Aires U$S 37.100 + IVA -15% DE CONTADO Tractor Massey Ferguson 1195 L No especifica Córdoba ‹ › U$S 33.990 + IVA Tractor Zanello V417 1986 Buenos Aires : O KM Consultar Tractor Valtra T 195 2026 Buenos Aires ‹ › U$S 76.220 + IVA -10% DE CONTADO Tractor John Deere 4760 1993 La Pampa ‹ › U$S 46.350 + IVA Tractor Pauny 210 2020 Córdoba ‹ › Consultar Tractor Pauny EVO 250 A 2022 Santa Fe ‹ › U$S 70.040 + IVA Tractor Massey Ferguson 680/4 2001 Córdoba Productos similares;usado;Agco Allis 6.190;A;Consultar;;;Buenos Aires;Anticipo 40 % + saldo a convenír | 5 cheques (cuotas mensuales) | Buenos Aires | Medios de pago | Financiamiento;190;No especifica;;190;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/chery-454-0-pub-25-10-13-15-41-59;Tractor Chery 454;Productos similares : O KM U$S 24.910 IVA incluido Tractor Kioti CS2610 2026 Buenos Aires ‹ › U$S 12.360 + IVA Tractor Deutz A30 1966 San Juan : O KM ‹ › Consultar Tractor Roland H RH102 2026 Buenos Aires ‹ › $ 13.390.000 + IVA Tractor Universal R353 2000 Buenos Aires ‹ › U$S 6.180 + IVA Tractor Deutz A 30 1960 Córdoba : O KM ‹ › Consultar Tractor Lovol 250 E 2026 Buenos Aires ‹ › U$S 28.840 + IVA Tractor Hanomag TR45 2023 Buenos Aires ‹ › Consultar Tractor Ursus 2812 No especifica Buenos Aires : O KM ‹ › Consultar Tractor Roland H RH040 2026 Entre Ríos ‹ › U$S 4.120 + IVA Tractor Fahr D400 No especifica Buenos Aires Productos similares;nuevo;Chery;454;Consultar;;;Santa Fe;Anticipo 40 % + 5 cheques | 6 cheques (cuotas mensuales) | Santa Fe | Medios de pago | Financiamiento;45;2026;;45;Doble;Agrícola;;SI;
https://rastroagro.com/tractores/john-deere-7800-1997-pub-25-10-13-11-31-12;Tractor John Deere 7800;Productos similares U$S 68.959 Tractor Deutz Fahr 6.125 2005 Córdoba : O KM ‹ › U$S 66.963 IVA incluido Tractor Lovol TX1204 2026 Buenos Aires ‹ › U$S 56.650 + IVA Tractor Pauny 250 A 2008 Córdoba ‹ › U$S 20.600 + IVA Tractor Fiat 1100E 1975 Buenos Aires ‹ › U$S 125.660 + IVA -5% DE CONTADO Tractor John Deere 6.165 J 2011 Buenos Aires : O KM Consultar Tractor Valtra BH144 2026 Buenos Aires : O KM : INMEDIATA ‹ › Consultar -8% DE CONTADO Tractor Valtra A990 2026 Buenos Aires ‹ › U$S 76.220 Tractor Pauny EVO 280 A 2017 Santa Fe ‹ › U$S 65.920 + IVA Tractor Agco Allis 6.150 A 2010 Buenos Aires ‹ › U$S 66.950 Tractor Pauny 250 A 2012 Córdoba Productos similares;usado;John Deere;7800;"U$S
                                    
                                    87.550 + IVA";+ IVA;;Córdoba;Anticipo 40 % + 3 pagos semestrales | Córdoba | Medios de pago | Financiamiento;180;1997;11000;180;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/pauny-evo-250-2013-pub-25-10-03-18-03-28;Tractor Pauny EVO 250;EVO 250 CENTRO CERRADO IMPECABLE UNICO DUEÑO LISTO PARA TRABAJAR. Productos similares ‹ › U$S 72.100 + IVA Tractor Pauny EVO 250 A 2016 Córdoba ‹ › U$S 66.950 Tractor Pauny 250 A 2012 Córdoba ‹ › U$S 47.380 + IVA Tractor Pauny 230CC 2012 Córdoba : O KM ‹ › Consultar Tractor Chery RC 1404 2026 Santa Fe ‹ › Consultar Tractor Massey Ferguson 296 1995 Buenos Aires ‹ › Consultar Tractor Case MXM 180 2008 Santa Fe U$S 43.260 + IVA Tractor Pauny 230CC 2012 Córdoba : O KM Consultar Tractor Valtra BH144 2026 Buenos Aires ‹ › U$S 77.250 Tractor New Holland TM 150 2006 Santa Fe ‹ › U$S 84.460 + IVA -10% DE CONTADO Tractor Pauny EVO 280 A 2013 La Pampa Productos similares;usado;Pauny EVO;250;Consultar;;;Buenos Aires;Anticipo 40 % + 10 cheques | Anticipo 40 % + 3 pagos semestrales | Buenos Aires | Medios de pago | Financiamiento;160;2013;6400;160;4x4;Agrícola;Mecánica;NO;
https://rastroagro.com/tractores/massey-ferguson-297-2008-pub-25-10-13-11-24-09;Tractor Massey Ferguson 297;Productos similares ‹ › U$S 77.250 + IVA Tractor Agco Allis 6.190 2006 Santa Fe ‹ › Consultar Tractor Agco Allis 6.190 A No especifica Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 6711 2026 Córdoba ‹ › U$S 94.686 Tractor John Deere 4960 1994 Córdoba ‹ › U$S 19.570 + IVA Tractor John Deere 5010 1965 Córdoba ‹ › U$S 51.500 + IVA Tractor Zanello 460 C 1995 Buenos Aires : O KM Consultar Tractor Massey Ferguson 6712R 2026 Buenos Aires ‹ › U$S 64.890 + IVA Tractor Pauny 250 EVO 2016 Córdoba : O KM ‹ › Consultar Tractor Chery RC 1204 2026 Santa Fe ‹ › U$S 27.810 + IVA Tractor Deutz Fahr AX110L No especifica Santa Fe Productos similares;usado;Massey Ferguson;297;"U$S
                                    
                                    46.350 + IVA";+ IVA;;Córdoba;Anticipo 40 % + 3 pagos semestrales | Córdoba | Medios de pago | Financiamiento;130;2008;;130;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/valtra-bh-214-2024-pub-25-10-13-11-05-40;Tractor Valtra BH 214;Productos similares : O KM ‹ › Consultar Tractor Valtra BT 210 2026 Córdoba : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny Brioso 2215 ie 2026 Buenos Aires ‹ › U$S 70.040 + IVA Tractor Zanello 500 C 2003 Córdoba ‹ › $ 143.170.000 + IVA -7% DE CONTADO Tractor Pauny 580 Bravo 2017 Buenos Aires : O KM Consultar Tractor Valtra T 250 2026 Buenos Aires : O KM ‹ › Consultar Tractor New Holland T7.240 2026 Santa Fe : O KM ‹ › Consultar Tractor Valtra T 250 2026 Córdoba : O KM Consultar Tractor Valtra S324 2026 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 8737 S-VT 2026 Buenos Aires : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny EVO 500 C con hoja topadora 2026 Buenos Aires Productos similares;usado;Valtra BH;214;"U$S
                                    
                                    164.800 + IVA";+ IVA;;Córdoba;Anticipo 40 % + 3 pagos semestrales | Córdoba | Medios de pago | Financiamiento;315;2024;317;315;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-1175-1989-pub-25-10-13-15-08-54;Tractor Massey Ferguson 1175;Productos similares : INMEDIATA ‹ › Consultar -8% DE CONTADO Tractor Deutz A85 #7255 No especifica Buenos Aires ‹ › U$S 25.153 + IVA Tractor Massey Ferguson 1195 1992 Buenos Aires ‹ › U$S 47.895 + IVA Tractor New Holland TL85E 2007 Buenos Aires : O KM ‹ › U$S 34.505 + IVA Tractor Chery RK 904F 2026 Buenos Aires ‹ › U$S 38.160 Tractor Agco Allis AX 5.80 1998 Buenos Aires ‹ › Consultar Tractor Valmet 885 No especifica Buenos Aires ‹ › Consultar Tractor Massey Ferguson 1175 No especifica Buenos Aires ‹ › U$S 25.750 + IVA Tractor John Deere 3530 1978 Buenos Aires : O KM ‹ › U$S 37.460 IVA incluido Tractor Chery RK 904 2026 Buenos Aires : O KM ‹ › Consultar Tractor Lovol 754N-B 2026 Buenos Aires Productos similares;usado;Massey Ferguson;1175;"U$S
                                    
                                    12.360 + IVA";+ IVA;;Santa Fe;Anticipo 40 % + 5 cheques | 6 cheques (cuotas mensuales) | Santa Fe | Medios de pago | Financiamiento;75;1989;;75;Simple;Agrícola;;SI;
https://rastroagro.com/tractores/pauny-evo-540-c-2019-pub-25-10-13-10-27-42;Tractor Pauny EVO 540 C;Productos similares : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny EVO 540 C 2026 Buenos Aires ‹ › U$S 154.500 Tractor Case Magnum 260 2013 Santa Fe : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 780 Bravo 2026 Buenos Aires : O KM ‹ › Consultar -7% DE CONTADO Tractor Pauny 710 Bravo 2026 Buenos Aires : O KM Consultar Tractor Valtra S274 2026 Buenos Aires : O KM Consultar -10% DE CONTADO Tractor Case Steiger 555 2026 Buenos Aires : INMEDIATA ‹ › Consultar Tractor Zanello 500 C 1997 Buenos Aires ‹ › Consultar Tractor Pauny 540 C 2006 Buenos Aires : O KM ‹ › Consultar -8% DE CONTADO Tractor Valtra S 324 2026 Buenos Aires : O KM ‹ › Consultar Tractor New Holland T7.240 2026 Santa Fe Productos similares;usado;Pauny EVO 540;C;Consultar;;;Buenos Aires;Anticipo 30 % + saldo a convenír | Buenos Aires | Medios de pago | Financiamiento;240;2019;5070;240;Articulado;Agrícola;;NO;
https://rastroagro.com/tractores/deutz-fahr-ax-4190-1994-pub-25-10-07-14-48-09;Tractor Deutz Fahr AX 4.190;Productos similares ‹ › Consultar Tractor Valtra BH 160 2008 Buenos Aires ‹ › U$S 71.070 + IVA -5% DE CONTADO Tractor Massey Ferguson 650 2004 La Pampa ‹ › U$S 16.480 + IVA Tractor Zanello 220 1994 Buenos Aires ‹ › U$S 56.650 + IVA Tractor New Holland TM 7040 2008 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 7390 2026 Buenos Aires ‹ › U$S 24.720 Tractor Zanello 220 1990 Buenos Aires ‹ › U$S 77.250 Tractor New Holland TM 150 2006 Santa Fe ‹ › Consultar Tractor Pauny EVO 280 A 2017 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 7350 2026 Córdoba : O KM ‹ › U$S 66.963 IVA incluido Tractor Lovol TX1204 2026 Buenos Aires Productos similares;usado;Deutz Fahr AX;4190;Consultar;;;Entre Ríos;Anticipo 30 % + 8 pagos semestrales | Entre Ríos | Medios de pago | Financiamiento;190;1994;18000;190;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/massey-ferguson-297-2004-pub-25-10-07-14-32-34;Tractor Massey Ferguson 297;Productos similares : O KM ‹ › Consultar Tractor Valtra A 124 2026 Córdoba ‹ › U$S 92.700 + IVA -5% DE CONTADO Tractor Massey Ferguson 6480 2008 Buenos Aires : O KM ‹ › U$S 66.963 IVA incluido Tractor Lovol TX1204 2026 Buenos Aires ‹ › U$S 27.810 + IVA Tractor Deutz Fahr AX110L No especifica Santa Fe ‹ › U$S 42.230 + IVA Tractor Valtra BM110 2007 Santa Fe ‹ › U$S 31.930 + IVA -10% DE CONTADO Tractor Deutz Fahr AX 4.170 1995 La Pampa ‹ › Consultar Tractor Massey Ferguson 630 2006 Buenos Aires : O KM ‹ › Consultar Tractor Valtra BT170 2026 Córdoba : O KM ‹ › Consultar -10% DE CONTADO Tractor Chery WD1404 2026 Buenos Aires : O KM ‹ › Consultar Tractor Massey Ferguson 6712R 2026 Buenos Aires Productos similares;usado;Massey Ferguson;297;Consultar;;;Córdoba;Anticipo 30 % + 8 pagos semestrales | Córdoba | Medios de pago | Financiamiento;130;2004;10000;130;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/challenger-wt-590-2005-pub-25-10-07-14-36-24;Tractor Challenger WT 590;Productos similares ‹ › U$S 16.480 + IVA Tractor Zanello 220 1994 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 155 2026 Buenos Aires ‹ › U$S 72.100 Tractor Case MXM 165 2007 Córdoba ‹ › U$S 20.600 + IVA Tractor Fiat 1100E 1975 Buenos Aires : O KM ‹ › Consultar Tractor Valtra BT 170 2026 Córdoba ‹ › U$S 61.800 + IVA Tractor John Deere 6615 S 2011 Buenos Aires : O KM ‹ › Consultar Tractor New Holland TD5 2026 Buenos Aires ‹ › Consultar -8% DE CONTADO Tractor Zanello 416 #1017 No especifica Buenos Aires ‹ › U$S 51.500 + IVA Tractor Case Farmall 110 A No especifica Santa Fe ‹ › Consultar Tractor Massey Ferguson 297 2004 Córdoba Productos similares;usado;Challenger WT;590;Consultar;;;Córdoba;Anticipo 30 % + 8 pagos semestrales | Córdoba | Medios de pago | Financiamiento;180;2005;9800;180;Doble;Agrícola;;NO;
https://rastroagro.com/tractores/case-mxm-180-2008-pub-25-10-07-14-19-02;Tractor Case MXM 180;Productos similares ‹ › Consultar Tractor Pauny EVO 250 2013 Buenos Aires ‹ › U$S 42.230 + IVA Tractor Valtra BM110 2007 Santa Fe : INMEDIATA ‹ › U$S 77.250 + IVA Tractor Case Maxxum 180 2008 Buenos Aires ‹ › U$S 123.600 + IVA -5% DE CONTADO Tractor Case MXM190 2004 La Pampa : O KM ‹ › Consultar Tractor Pauny EVO 250 A 2026 Buenos Aires : O KM ‹ › Consultar -5% DE CONTADO Tractor Case Puma 140 2026 Buenos Aires ‹ › U$S 77.250 Tractor New Holland TM 150 2006 Santa Fe : O KM Consultar Tractor Lovol 1804 2026 Córdoba ‹ › Consultar Tractor Massey Ferguson 297 2004 Córdoba U$S 28.620 + IVA -15% DE CONTADO Tractor Massey Ferguson 1215 No especifica Córdoba Productos similares;usado;Case MXM;180;Consultar;;;Santa Fe;Anticipo 30 % + 8 pagos semestrales | Santa Fe | Medios de pago | Financiamiento;180;2008;11400;180;Doble;Agrícola;;NO;
